Date,Time,Price,Source,Name
2022-01-06,01:49:19.878884,$1558,https://www.newegg.com/zotac-gaming-geforce-rtx-3070-ti/p/1FT-000M-00324,"ZOTAC GAMING GeForce RTX 3070 Ti AMP Holo 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, HoloBlack, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30710F-10P"
2022-01-06,01:49:19.878884,$1559,https://www.newegg.com/p/1FT-000M-00326,"ZOTAC GAMING GeForce RTX 3070 Ti Trinity OC 8GB GDDR6X 256-bit 19 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-A30710J-10P"
2022-01-06,01:49:19.878884,$1597,https://www.newegg.com/p/1FT-00ED-00005,"GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD (REV2.0)"
2022-01-06,01:49:19.878884,$1599,https://www.newegg.com/p/1FT-00ED-00001,GIGABYTE Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TGAMING OC-8GD
2022-01-06,01:49:19.878884,$1603,https://www.newegg.com/asus-geforce-rtx-3070ti-rog-strix-lc-rtx3070ti-o8g-gaming/p/1FT-000Y-006D0,ASUS ROG Strix LC GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card ROG-STRIX-LC-RTX3070TI-O8G-GAMING
2022-01-06,01:49:19.878884,$1615,https://www.newegg.com/p/1FT-0009-008H6,GDDR6X MSI GeForce RTX 3070 Ti GAMING X TRIO RTX3070 Video Card 256bit 8pin+8pin RTX 3070Ti Card
2022-01-06,01:49:19.878884,$1628,https://www.newegg.com/msi-geforce-rtx-3070-ti-suprim-x-8g/p/1FT-0009-00858,"MSI GeForce RTX 3070 Ti SUPRIM X 8G (LHR) Video Card,8GB 256-bit GDDR6X PCI Express 4.0 x16,1860MHz Core Frequency,1×HDMI2.1 interface, 3×DisplayPort1.4a interface"
2022-01-06,01:49:19.878884,$1688,https://www.newegg.com/p/1FT-0009-00683,MSI Suprim GeForce RTX 3070 TI 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 TI SUPRIM 8G
2022-01-06,01:49:19.878884,$1690,https://www.newegg.com/p/1FT-00ED-00002,GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TAORUS M-8GD
2022-01-06,01:49:19.878884,$1699,https://www.newegg.com/gigabyte-geforce-rtx-3070-gv-n3070aorus-m-8gd/p/1FT-000A-003F2,"GIGABYTE AORUS GeForce RTX 3070 MASTER 8GB Video Card, GV-N3070AORUS M-8GD(NOT LHR)"
2022-01-06,01:49:19.878884,$1749,https://www.newegg.com/msi-gaming-geforce-rtx-3070-ti-8gb-gddr6x-pci-express-4-0-video-card-rtx-3070-ti-gaming-x-trio-8g/p/1FT-0009-00709,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Gaming X Trio 8G
2022-01-06,01:49:19.878884,$1780,https://www.newegg.com/p/1FT-0009-00616,MSI GeForce RTX™ 3070 Ti SUPRIM X 8G
2022-01-06,01:49:19.878884,$1783,https://www.newegg.com/p/1FT-0009-008M4,GDDR6X MSI GeForce RTX 3070 Ti GAMING X TRIO 8G Graphics Card 19000MHz GDDR6X	PCI Express 4.0 16X
2022-01-06,01:49:19.878884,$1806,https://www.newegg.com/pny-geforce-rtx-3070-ti-vcg3070t8tfxppb/p/N82E16814133824,PNY XLR8 Gaming REVEL Edition GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card VCG3070T8TFXPPB
2022-01-06,01:49:19.878884,$1821,https://www.newegg.com/evga-geforce-rtx-3070-ti-08g-p5-3785-kl/p/N82E16814487551,"EVGA GeForce RTX 3070 Ti XC3 ULTRA GAMING Video Card, 08G-P5-3785-KL, 8GB GDDR6X, iCX3 Cooling, ARGB LED, Metal Backplate"
2022-01-06,01:49:19.878884,$1830,https://www.newegg.com/p/1FT-000Y-006N2,"ASUS ROG Strix NVIDIA GeForce RTX 3070 Ti OC Edition Gaming Graphics Card (PCIe 4.0, 8GB GDDR6X,"
2022-01-06,01:49:19.878884,$1849,https://www.newegg.com/nvidia-900-1g143-2515-000/p/1FT-0004-007J2,NVIDIA FOUNDERS EDITION GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0
2022-01-06,01:49:19.878884,$1949,https://www.newegg.com/evga-geforce-rtx-3070-ti-ftw3-ultra/p/1FT-001K-00DY0,"EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING Video Card, 08G-P5-3797-KL, 8GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate"
2022-01-06,01:49:19.878884,$1968,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-8g/p/N82E16814137623,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 SUPRIM 8G
2022-01-06,01:49:19.878884,$1999,https://www.newegg.com/p/27N-0022-000G6,GIGABYTE GeForce RTX 3070 Ti Gaming OC D6X 8GB South Korea
2022-01-06,01:49:19.878884,$2062,https://www.newegg.com/p/1FT-001K-00DN7,"EVGA GeForce RTX 3070 XC3 ULTRA GAMING Video Card, 08G-P5-3755-KR, 8GB GDDR6, iCX3 Cooling, ARGB LED, Metal Backplate"
2022-01-06,01:49:19.878884,$2212,https://www.newegg.com/p/1FT-0009-00739,MSI NVIDIA GeForce RTX 3070 Ventus 3X LHR Overclocked Triple Torx Fan Graphics Card 8GB GDDR6 PCIe 4.0 x 16 OpenGL Ampere Architecture OC DirectX 12 HDMI 3 x DisplayPort 1.4a Mazepoly Accessory
2022-01-06,01:49:19.878884,$2699,https://www.newegg.com/p/1FT-001K-00DN2,"EVGA GeForce RTX 3070 XC3 BLACK GAMING Video Card, 08G-P5-3751-KR, 8GB GDDR6, iCX3 Cooling, ARGB LED"
2022-01-06,01:49:19.878884,$2735,https://www.newegg.com/p/1FT-001K-00DT6,"EVGA GeForce RTX 3070 FTW3 Ultra Gaming Video Card, Black"
2022-01-06,01:49:19.878884,$2853,https://www.newegg.com/p/1FT-0009-00829,MSI Ventus GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card RTX 3070 VENTUS 3X OC
